folio	line_id	locus_type	lang	hand	illus	quire	para_start	para_end	line_words
f81r	f81r.14	P	B	2	B	M	0	0	qokechedy qolsheedy or ain arol oeeedy
f81r	f81r.15	P	B	2	B	M	0	1	sain ol cheedy qokeedy otedy
f81r	f81r.16	P	B	2	B	M	1	0	polchdy qopchol qokor olpchedy opol oraisy
f81r	f81r.17	P	B	2	B	M	0	0	y checthy okeedy shey qokedy ol ochedar
f81r	f81r.18	P	B	2	B	M	0	0	osheedy shedy ol shedy okeedy oror
f81r	f81r.19	P	B	2	B	M	0	0	qokedy sheedy chedy qoteedy olam
f81r	f81r.20	P	B	2	B	M	0	0	qopchedy qol chedy qokeey odaiin rain daly
f81r	f81r.21	P	B	2	B	M	0	0	dshedy qokal olkeey oteey olshey otey lol
f81r	f81r.22	P	B	2	B	M	0	0	qotal chedy qol ol daiin ol chedar ol oly
f81r	f81r.23	P	B	2	B	M	0	0	chey okain sheckhy soiin chey lchey
f81r	f81r.24	P	B	2	B	M	0	0	par ody shecphy cheol qotaldar otedy oly
f81r	f81r.25	P	B	2	B	M	0	0	sar shedy qol otain okair okal chedy dy
f81r	f81r.26	P	B	2	B	M	0	0	pchedy qokey oteol qol sheor shedy qcthdys
f81r	f81r.27	P	B	2	B	M	0	0	sol chedy qokedy olkedy dol qokchedy
f81r	f81r.28	P	B	2	B	M	0	0	qokesdy chedy qokar chey taiin otey lchl
f81r	f81r.29	P	B	2	B	M	0	0	y sheedy shy chey l chcthy ytar olkaiin ol
f81r	f81r.30	P	B	2	B	M	0	0	l shedy qokedy sor olkar ol kaiin olkshdy
f81r	f81r.31	P	B	2	B	M	0	1	sol shedy ol lchedy shedy shy olkedy ches ar or oraiiin
f81v	f81v.1	P	B	2	B	M	1	0	par shey keedy shekal dal dar ol pchedy shek dain ofalsheky
f81v	f81v.2	P	B	2	B	M	0	0	qokedy okaiin kair okal sar ol kain olkain al ol rol dl
f81v	f81v.3	P	B	2	B	M	0	0	saiin daiin olkeedy okedy dykain shek chdy dalal oldy
f81v	f81v.4	P	B	2	B	M	0	0	qokaiin okain cheeky dy ol kaiin dain dy daiin chcthy
f81v	f81v.5	P	B	2	B	M	0	0	okaiin daiin otain chckhy okeedy qoky kar daiin okar
f81v	f81v.6	P	B	2	B	M	0	0	qokain okaiin ol chedy cheol lky l s aiin okain daldy
f81v	f81v.7	P	B	2	B	M	0	0	olor ol sheckhal daiin qokeedal daiin chckhy schedy qol
f81v	f81v.8	P	B	2	B	M	0	0	ykol or shedy sheedy qolkeedy daiin dkain cphedy oldy
f81v	f81v.9	P	B	2	B	M	0	1	yar olchey kaiin okeey daiin olor checkhy daiidy
f81v	f81v.10	P	B	2	B	M	1	0	polshy ashyteed qop okeedy otedy okshedy qoty dairam
f81v	f81v.11	P	B	2	B	M	0	0	yshey qokeey okeey oky ykeey qoky oky lky olchy ky dsholyd
f81v	f81v.12	P	B	2	B	M	0	0	qol ol chdy shedy qokedy ytedy chetedy lkedey ytedy
f81v	f81v.13	P	B	2	B	M	0	0	ykeshey dchsed ytedy ytedy dar ykeday qoty ykedy okal
f81v	f81v.14	P	B	2	B	M	0	0	dshedy ykeedy sheeky daiin okedy qokeed qokedy lchpchdy
f81v	f81v.15	P	B	2	B	M	0	0	qokal chedy ol sheey salshcthdy qofchedy r chedy ltary
f81v	f81v.16	P	B	2	B	M	0	0	lor shedy qoeedy ol chy rshdy lshedy dar chdy pchdy
f81v	f81v.17	P	B	2	B	M	0	0	sshkchdy chedy ol shedy qolchedy qokain ckhy dl ral
f81v	f81v.18	P	B	2	B	M	0	0	qokchdy chey ol cheky ol shedy qokedy qokedy chckhy qoky
f81v	f81v.19	P	B	2	B	M	0	0	solkeey ol shedy qokar shckhy dedy qokar qokal dol chy
f81v	f81v.20	P	B	2	B	M	0	0	qocthey chekal chedy qokedy lshety qoldy ltedy qotain
f81v	f81v.21	P	B	2	B	M	0	0	lsho qokey lshedy lshedy chedy qolky lchedal qol otar
f81v	f81v.22	P	B	2	B	M	0	0	qokal qol oiin cheey dal lchedy chedy salchtedytar
f81v	f81v.23	P	B	2	B	M	0	0	shol qetchy ykaiin olkain shedy qoky dchedy rol olcthdy
f81v	f81v.24	P	B	2	B	M	0	0	ytey okchedy qokal okeey qol cheedy sal teol dchdy ly
f81v	f81v.25	P	B	2	B	M	0	0	oshedy qotedy shol chedy y shchey ol chey qol chedy tchd oky
f81v	f81v.26	P	B	2	B	M	0	0	?ol checholtar oiin okedy dal shey olkeol olkeedy okeol
f81v	f81v.27	P	B	2	B	M	0	1	dsheol oiiin olkeedy tedy cheky shckhedy chal
f81v	f81v.28	L	B	2	B	M	0	0	otain olkal
f82r	f82r.1	P	B	2	B	M	1	0	qosheedy qokeol daiin shckhyokeeor cheey daiin shey
f82r	f82r.2	P	B	2	B	M	0	0	dchedy qolchedy qokain dyqokeedy qokal lcheckhy lched
f82r	f82r.3	P	B	2	B	M	0	0	qokeey lcheckhedy qokalysolkaiin chckhy qokaiin
f82r	f82r.4	P	B	2	B	M	0	0	qokaiin octheol chkeey ldyoteey qokal sheckhy qoky
f82r	f82r.5	P	B	2	B	M	0	0	sol lkchedy qokeedy qokalcthol chedy qoteedy qokal
f82r	f82r.6	P	B	2	B	M	0	0	sar shedy qol shedaiin sheckhy okal sheky qotaiin chedol
f82r	f82r.7	P	B	2	B	M	0	0	dshedy sotaiin qokar shedy solshedy qokeey qoky ls cheey
f82r	f82r.8	P	B	2	B	M	0	0	qekeey sheedy qokedy lcho r cheey qokey qotal chedy qoteor
f82r	f82r.9	P	B	2	B	M	0	1	ssholshecthy qokaiin chkedy rchey dairchey qokaiin
f82r	f82r.10	L	B	2	B	M	0	0	oroldair
f82r	f82r.11	P	B	2	B	M	1	0	kolchdy qokedy qopol qotedor chopchedy qotal chedy kam
f82r	f82r.12	P	B	2	B	M	0	0	otedy qodched olqo dar checkho lolol okal okarchedy
f82r	f82r.13	P	B	2	B	M	0	0	tcheol olchedy qokeedy qotedy chedar cheey lchey solarol
f82r	f82r.14	P	B	2	B	M	0	0	r olchy qokal chey qokain deeedy qokeey qokaiin olchedy
f82r	f82r.15	P	B	2	B	M	0	0	kedy lchedy qokedy qokeedy lkeedy qokaiin dy daiin chdy dy
f82r	f82r.16	P	B	2	B	M	0	0	qokeedy lchedy qokeedy cheey r or ol s aiin chey ra dam
f82r	f82r.17	P	B	2	B	M	0	0	dshedy qoteey chedy qokeeey qokedy lteedy qokeedy ralchey
f82r	f82r.18	P	B	2	B	M	0	0	polched otain shedy shedy dal chedar qokeey ykeey l s araiin ory
f82r	f82r.19	P	B	2	B	M	0	1	okain char okain qokeedy lchy
f82r	f82r.20	P	B	2	B	M	1	0	posalshy qokedy cphal shedy sheol keeedy lkaiin shedy qoly
f82r	f82r.21	P	B	2	B	M	0	0	daiin cheoky lkedy salshey daiin chey qol chedy qokeey dal
f82r	f82r.22	P	B	2	B	M	0	0	qokaiin cheor sheey qokaiin shckhey qol keeedy qokeeey rasy
f82r	f82r.23	P	B	2	B	M	0	0	cheey qcthey qokeey lcheey daiin chey qokeeedy lchedy lar
f82r	f82r.24	P	B	2	B	M	0	0	qokeedy lcheedy qokeoy sal raiin qokeey lkeey qokeey raiin ydy
f82r	f82r.25	P	B	2	B	M	0	0	dol qoesedy sheea'l sheedy lshed qockhey lchedy lar sheey ry
f82r	f82r.26	P	B	2	B	M	0	0	tshey qokeedy cheal lchedar ches aiin oteey qokaiin okey
f82r	f82r.27	P	B	2	B	M	0	0	pchedy rsheal daldy qokeedy rshedy qoteedy qokeedy lochedy
f82r	f82r.28	P	B	2	B	M	0	0	qokoiin shedy qokeedy qotaiin chcthey qoteeol chey qokaiin oly
f82r	f82r.29	P	B	2	B	M	0	0	d cheey lchedy qokeedy lchedy rchedy oky qotedy qoty qoty
f82r	f82r.30	P	B	2	B	M	0	0	qoteey raiin cheol qoteey shedy qokeey lshedy qokeedy rag
f82r	f82r.31	P	B	2	B	M	0	0	cheol ol rsheedy lchedy qoty lcheeor qokain cheedy lched
f82r	f82r.32	P	B	2	B	M	0	0	taiin shedaiin chckhey lchey lcheckhy sheey lr chey rain
f82r	f82r.33	P	B	2	B	M	0	1	sain ol cheol ey cheor chey
f82r	f82r.34	L	B	2	B	M	0	0	okor
f82r	f82r.35	L	B	2	B	M	0	0	darol
f82r	f82r.36	L	B	2	B	M	0	0	okal
f82r	f82r.37	L	B	2	B	M	0	0	okaldy
f82r	f82r.38	L	B	2	B	M	0	0	darary
f82r	f82r.39	L	B	2	B	M	0	0	okairady
f82r	f82r.40	L	B	2	B	M	0	0	sororl
f82r	f82r.41	L	B	2	B	M	0	0	olkoky
f82r	f82r.42	L	B	2	B	M	0	0	sokoly
f82r	f82r.43	L	B	2	B	M	0	0	dolol
f82r	f82r.44	L	B	2	B	M	0	0	olaiin
f82r	f82r.45	L	B	2	B	M	0	0	okeear
f82v	f82v.1	L	B	2	B	M	0	0	otechdy
f82v	f82v.2	L	B	2	B	M	0	0	otedy
f82v	f82v.3	L	B	2	B	M	0	0	daiinoty
f82v	f82v.4	L	B	2	B	M	0	0	otedal
f82v	f82v.5	P	B	2	B	M	1	0	tokol olfchedy qokeedy qokedal shol qotal otdal dal olshedy
f82v	f82v.6	P	B	2	B	M	0	0	qokedy lshedy qotol dol shedy shedy dy darotedy chetedy lokam
f82v	f82v.7	P	B	2	B	M	0	0	dair o l chedy qotedy qotedy chsdy qotal qoty qokal qokedy lo
f82v	f82v.8	P	B	2	B	M	0	0	qokain sheol qoteedy chedy qokey qokedy qokol chedy chedy lchy
f82v	f82v.9	P	B	2	B	M	0	0	solshedy lchedy dolshedy qokal sheckhy shey teeol oteedy qokedy
f82v	f82v.10	P	B	2	B	M	0	1	qotey qokal shoky qokal chedy qotalchedy
f82v	f82v.11	P	B	2	B	M	1	0	pcheol dar qokeey cheeky qokal dal shedy pchdy rol qotedy rol
f82v	f82v.12	P	B	2	B	M	0	0	dal shol dar ol qoky qol chedy qokar qoteytyqoky chcthy qoky
f82v	f82v.13	P	B	2	B	M	0	0	tchedy qocthes qokar chckhy qokain cholkaiin chckhdy qokoldy
f82v	f82v.14	P	B	2	B	M	0	1	dalchedy lchey rol rol cheey s ain shey
f82v	f82v.15	P	B	2	B	M	1	0	tar sheckhy qokal qokain cheol tedy rchedy pchedy rsheol dal
f82v	f82v.16	P	B	2	B	M	0	0	qokedy lchey cheey raiin shes qokchey qokain okal dy lchedam
f82v	f82v.17	P	B	2	B	M	0	0	or ain shedy qok char okai qokeedy rcheey qotedy chtedy rches aly
f82v	f82v.18	P	B	2	B	M	0	0	ykeedy qokeedy chedy qokar okeey lkedy qokal olkeedy qokeedy oky
f82v	f82v.19	P	B	2	B	M	0	1	qokol chedy cheal chedy oty chdy dy checkhy otal chl s
f82v	f82v.20	P	B	2	B	M	1	0	tolsheol qokedy qolkedy rshedy qokedy rsheedar oinoly
f82v	f82v.21	P	B	2	B	M	0	0	dain chey qokeeey qoky okaiin okain olkain otain okar aly
f82v	f82v.22	P	B	2	B	M	0	0	qokain chedy qolkshey qotal shey qokain ol checkhy ly
f82v	f82v.23	P	B	2	B	M	0	0	yshedy qolchey qolaiin otain olkeedy qotshedy oll
f82v	f82v.24	P	B	2	B	M	0	0	dshedy qokaiin olchedy qokal shedy qotal dytar y l@152;l
f82v	f82v.25	P	B	2	B	M	0	0	qok sheol kechey qoty ral tchdarol sheytchdy qokal
f82v	f82v.26	P	B	2	B	M	0	0	saiin shey qokol chol qol sheedy qokal shedy qokaiin
f82v	f82v.27	P	B	2	B	M	0	1	qokain sheal qolchedy qokaiir olkaiin shedy
f82v	f82v.28	P	B	2	B	M	1	0	tchal olkair sheeky qolchey qokar shey qokain otshedy
f82v	f82v.29	P	B	2	B	M	0	0	daiin chey qoky shedy qokaiin olkeedy qokechedy qotar
f82v	f82v.30	P	B	2	B	M	0	0	pol olor chey qokain shedy qokaiin olchesy ol r aindar
f82v	f82v.31	P	B	2	B	M	0	0	qokeey r ain chey qolkain oky otaly qokal olshalsy
f82v	f82v.32	P	B	2	B	M	0	1	sar al loraiin chey qokain o roiiin
f82v	f82v.33	P	B	2	B	M	1	0	qody shar ay qokchey kchey olkain opchedy qfol shty oral
f82v	f82v.34	P	B	2	B	M	0	0	yckhey qokain cheky otaiin olor okain qolkeey qotar olkain
f82v	f82v.35	P	B	2	B	M	0	0	cthor chey qsain qokeey qokain otain otal okeedy qokal dym
f82v	f82v.36	P	B	2	B	M	0	0	saiin shey qokeedy qokar sheecthey qokaiin daltedy rcheald
f82v	f82v.37	P	B	2	B	M	0	0	sol chey r alchey chol olkol chckhy dalchckhy olkain olkeeyr
f82v	f82v.38	P	B	2	B	M	0	1	pcheol shedy qokaiin sholdy
f82v	f82v.39	L	B	2	B	M	0	0	olkeedy
f82v	f82v.40	L	B	2	B	M	0	0	okalchy
f82v	f82v.41	L	B	2	B	M	0	0	okain
f82v	f82v.45	L	B	2	B	M	0	0	okoldy
f82v	f82v.46	L	B	2	B	M	0	0	olkol
f82v	f82v.47	L	B	2	B	M	0	0	otedol
f82v	f82v.48	L	B	2	B	M	0	0	oteedy
f83r	f83r.1	P	B	2	B	M	1	0	tchedy lpchedy opedy chepol pchedar shedy qopchedy
f83r	f83r.2	P	B	2	B	M	0	0	sol cheey qokaiin shol lchs shey qoteedy rches ar chedy dor
f83r	f83r.3	P	B	2	B	M	0	0	olkeedy qotal chkeedy chey daiin chey lchedy qokaiin qotal dar
f83r	f83r.4	P	B	2	B	M	0	0	qokshedy chedy qokedy chkedy daiin shetar shedy qekaiin chedy
f83r	f83r.5	P	B	2	B	M	0	0	deey qotaiin checkhy qoty cheg shedy qokeey rchedy qoteedy lo
f83r	f83r.6	P	B	2	B	M	0	0	schedy chedchy qokal olchedy qokaiin chedy qokeedy lchedy qoky
f83r	f83r.7	P	B	2	B	M	0	0	solshed lsheedy qeeedy qoky o qol rsheedy qokedy qoteedy qoteedy
f83r	f83r.8	P	B	2	B	M	0	1	pchedal otedy shecthedchy qoky chedy chary
f83r	f83r.9	P	B	2	B	M	1	0	pchor checphedy qokedy lsheedy qokchdy r shedkedy qopshdy qopy
f83r	f83r.10	P	B	2	B	M	0	0	olkeey rchs cheeb ols aiin skal dain cthal s aiin chky lal sam
f83r	f83r.11	P	B	2	B	M	0	0	sor shedy qokaiin chkain shcthey qokedy okair sheedy lchedy lo
f83r	f83r.12	P	B	2	B	M	0	0	qockhol sheckhy otal qokeal sheckhdy al okedy qokedy qokal
f83r	f83r.13	P	B	2	B	M	0	0	salcheol tar shedy s altedy sair qokedy qedy lchcphedy ldar
f83r	f83r.14	P	B	2	B	M	0	0	qokchedy qokeedy shedy qokshedy dal lchedy qokaiin shcthy dal sy
f83r	f83r.15	P	B	2	B	M	0	0	saiin shedal shecthy chey tal shcthy dalchdy qotchedy lchedy
f83r	f83r.16	P	B	2	B	M	0	0	tchedy qokchdy cheedar chldaiin chedy qokain checthy chealror
f83r	f83r.17	P	B	2	B	M	0	1	dcheokedy lkeed shckhey ytaiin shechy schety
f83r	f83r.18	P	B	2	B	M	1	0	pdalshdy shocphedy otor shedy opshedy otshdy qokedol shdy soldy
f83r	f83r.19	P	B	2	B	M	0	0	sar shedaiin ockhey sain ched shedy qetal dal shedy shey lchedy
f83r	f83r.20	P	B	2	B	M	0	0	solkeedy qoteedy qokeey qokedy sol cheeety qokedy qoky saiin
f83r	f83r.21	P	B	2	B	M	0	0	solkeedy qokedy otedy sol chedy lkedy qokchedy qokedy chckhdy sar
f83r	f83r.22	P	B	2	B	M	0	0	schedair otchedy qokeedy chedain chedy qotedaiin otaiin otedy ldy
f83r	f83r.23	P	B	2	B	M	0	0	tchedy qotedy qokal shedy qokedy shecthedy shecthy otor chedy
f83r	f83r.24	P	B	2	B	M	0	1	soiiin checthy chety otaiin olsaly shedy
f83r	f83r.25	P	B	2	B	M	1	0	qokeedy qolchey qokeey qokedy chedy otal
f83r	f83r.26	P	B	2	B	M	0	0	otchey qokeey qoky tol shedy qokylddy
f83r	f83r.27	P	B	2	B	M	0	0	dain chedy qokeedy shckhedy shckhedy
f83r	f83r.28	P	B	2	B	M	0	0	saiin cheeky sheey qokedy shedy oldy
f83r	f83r.29	P	B	2	B	M	0	0	salche'dy cheey qody kesd oldy
f83r	f83r.30	P	B	2	B	M	0	1	s okeedy qokeedy qoky saii@208;
f83r	f83r.31	P	B	2	B	M	1	0	techedy qotchedy okeedy ldy
f83r	f83r.32	P	B	2	B	M	0	0	?cheol qokchedy lchedy qokey
f83r	f83r.33	P	B	2	B	M	0	0	sy s aiin sheekchy qokey sain
f83r	f83r.34	P	B	2	B	M	0	0	shky lchedy dolshed qokchy
f83r	f83r.35	P	B	2	B	M	0	0	saiin cheky okeeol okain chdy
f83r	f83r.36	P	B	2	B	M	0	0	sor aiin shy shey lshedy qoky
f83r	f83r.37	P	B	2	B	M	0	0	sol lkedy lchedy qokol shedy
f83r	f83r.38	P	B	2	B	M	0	0	or chey qockhey dairydy
f83r	f83r.39	P	B	2	B	M	0	0	qokain shey kain chckhal
f83r	f83r.40	P	B	2	B	M	0	0	solchedy olchedy chedaiin
f83r	f83r.41	P	B	2	B	M	0	0	solkey lchedy qolkain dal
f83r	f83r.42	P	B	2	B	M	0	0	sol ol chcthdy l chedy lchdy
f83r	f83r.43	P	B	2	B	M	0	0	daiin sheol chedy qotal sar
f83r	f83r.44	P	B	2	B	M	0	1	skar shedy
f83r	f83r.45	L	B	2	B	M	0	0	chtorol
f83r	f83r.46	L	B	2	B	M	0	0	olsaiin
f83r	f83r.47	P	B	2	B	M	1	0	otchdy qokchdy shedal
f83r	f83r.48	P	B	2	B	M	0	0	dal cheol lol chdal aiin
f83r	f83r.49	P	B	2	B	M	0	1	sol daiiin chedy
f83r	f83r.50	L	B	2	B	M	0	0	sasoldal
f83r	f83r.51	L	B	2	B	M	0	0	darolsy
f83r	f83r.52	P	B	2	B	M	1	0	solkeey qekey raly ol
f83r	f83r.53	P	B	2	B	M	0	0	solchkal cheol qotar ol
f83r	f83r.54	P	B	2	B	M	0	0	daiin ol dain chey ldalor
f83r	f83r.55	P	B	2	B	M	0	1	sol rtain cthal
f83v	f83v.1	P	B	2	B	M	1	0	poldaky dalol otedy chtair opchedy qotal chedy chepchedy opchey
f83v	f83v.2	P	B	2	B	M	0	0	dol shedy qokedy shedy qotedar checthedy qokedy qotal chey dar
f83v	f83v.3	P	B	2	B	M	0	0	qotain chcthy dal olkedy shedy qotaldy qokaiin dair shedy oteey
f83v	f83v.4	P	B	2	B	M	0	0	dain sheedy oteeody doldy qotedy qokeedy qokedar sheoldy qol oly
f83v	f83v.5	P	B	2	B	M	0	0	qokal shedy qotain chedy chedol daiin otaiin shedy qokeedy okaiin
f83v	f83v.6	P	B	2	B	M	0	0	chedy qoteedy otalshedy sol chl ?es okeol shedy qokolchedy qokal
f83v	f83v.7	P	B	2	B	M	0	0	qokeey oteey qokalol chedy dy dol qokal olkshedy qokeedy qokal
f83v	f83v.8	P	B	2	B	M	0	1	rolkeedy qokaiin okaiin ched okchey
f83v	f83v.9	L	B	2	B	M	0	0	ololary
f83v	f83v.10	L	B	2	B	M	0	0	okarchy
f83v	f83v.11	P	B	2	B	M	1	0	pchedar shedal qokar shedalokchdy qokedy okail shedy qoky lsheg
f83v	f83v.12	P	B	2	B	M	0	0	daiin shckhy qoeeo lldar cheey qoal qokeedy olkar sheedy qokain olal
f83v	f83v.13	P	B	2	B	M	0	0	qol chey qo lched qolky qokal chedy chedy daiin chckhy cheor ol lal
f83v	f83v.14	P	B	2	B	M	0	0	salched qol shedy qolchedy qolchdy qol rchedy cheol qokeor sholdy
f83v	f83v.15	P	B	2	B	M	0	0	qokaiin cheol shey qokeey cheol dal cheeaiin olkeedy qokal chaloly
f83v	f83v.16	P	B	2	B	M	0	0	daiin qokal sheckhey qokeey chal qokeey qokaiin chedy sar al
f83v	f83v.17	P	B	2	B	M	0	0	qokain cheeal qokaiin sheol qokear cheedy olcheey qokal qoka?y
f83v	f83v.18	P	B	2	B	M	0	0	s olkeedy qokeedy qokeedy saiin okaiin chedy qokeedy qolkeedy
f83v	f83v.19	P	B	2	B	M	0	0	qolchedy qolteedy qokeedy qokal okaiin chear checkhy dal checkhdy
f83v	f83v.20	P	B	2	B	M	0	1	tocthey cheor olol cheol tedy sheckhal sheeckhy cheal
f83v	f83v.21	P	B	2	B	M	1	0	qokeed qokaiin sheolkain sheol olkeedy l shedy
f83v	f83v.22	P	B	2	B	M	0	0	char qokar cheolkain shckhey qokal cheor ols
f83v	f83v.23	P	B	2	B	M	0	0	qol aiiin chckhedy sheol qokaiin shckhy lchey
f83v	f83v.24	P	B	2	B	M	0	0	ol cheedy qokeedy qokain dalshal shldy lor
f83v	f83v.25	P	B	2	B	M	0	0	y shey otechd ar okol dal shedy qokaly
f83v	f83v.26	P	B	2	B	M	0	0	sal chear shey qokar shedy qokain ollchy
f83v	f83v.27	P	B	2	B	M	0	0	dsheol cheol shedy qokaiin cheeky lols
f83v	f83v.28	P	B	2	B	M	0	0	qol shol cheedy qol oqo qokain olsheam
f83v	f83v.29	P	B	2	B	M	0	0	ol cheal shedy chey tal shedal dalshdy
f83v	f83v.30	P	B	2	B	M	0	0	qokaiin chedy qokal otal chedy qotals
f83v	f83v.31	P	B	2	B	M	0	0	oychey qol qokal chedy qoty
f83v	f83v.32	P	B	2	B	M	0	0	qol olain sheol qo qokal sheol
f83v	f83v.33	P	B	2	B	M	0	1	shey opchey cthey oly
f83v	f83v.34	L	B	2	B	M	0	0	okchdy
f83v	f83v.35	L	B	2	B	M	0	0	okaiin
f84r	f84r.1	L	B	2	B	M	0	0	ololal
f84r	f84r.2	L	B	2	B	M	0	0	or shekar
f84r	f84r.3	L	B	2	B	M	0	0	ydy
f84r	f84r.4	L	B	2	B	M	0	0	okedy
f84r	f84r.5	L	B	2	B	M	0	0	loly
f84r	f84r.6	L	B	2	B	M	0	0	doiir
f84r	f84r.7	L	B	2	B	M	0	0	olshy
f84r	f84r.8	L	B	2	B	M	0	0	otedy
f84r	f84r.9	L	B	2	B	M	0	0	lkol
f84r	f84r.10	L	B	2	B	M	0	0	okolshy
f84r	f84r.11	L	B	2	B	M	0	0	otoly
f84r	f84r.12	L	B	2	B	M	0	0	dshedy
f84r	f84r.13	P	B	2	B	M	1	0	kol chedy qokeey otedy dytedy okeedy olshed opshed ykshedy qotedy opoly
f84r	f84r.14	P	B	2	B	M	0	0	tol or sheey chckhdy schckhy dal y shedy otedy qol or ol eedy qokeey or oly
f84r	f84r.15	P	B	2	B	M	0	0	qokeey dar shedy qokedy qokeedy qokedy chedy okain chey qokedy dar olardy
f84r	f84r.16	P	B	2	B	M	0	1	tor shedytedy o'l ol cheol shedy shckhy qokal olkedy
f84r	f84r.17	P	B	2	B	M	1	0	pchol cphol sol teol tedy qotedy qokeedy qokeey ol keedy teyqokedy qopor oly
f84r	f84r.18	P	B	2	B	M	0	0	otchy olshedy qokedy shedy okedy shckhy chckhy olchey schey dal chckhy ral
f84r	f84r.19	P	B	2	B	M	0	1	qokey sol yqokain qolkeey qotedy qokain shedy salchedy
f84r	f84r.20	P	B	2	B	M	1	0	psholpchcfhdy qokeedy dy qokedy daiin shckhedy qokaiin checthy dar checthy am
f84r	f84r.21	P	B	2	B	M	0	1	qokaiin chol cheky okal y chey okal chedy tor y otshedy qokey l shedy
f84r	f84r.22	P	B	2	B	M	1	0	qotchsdy ykeedy qokal ol shedy qokedy qokeedy qokeedy chedy raiin chey otar dar
f84r	f84r.23	P	B	2	B	M	0	0	dar sheor shcthy qokeor qotedy rshedy qolchey oteey qol shedy ol dain ol or
f84r	f84r.24	P	B	2	B	M	0	0	pol tar shedy qokedy okal shey qokar chckhy otchey qokchedy chey qokaiin
f84r	f84r.25	P	B	2	B	M	0	0	pchedy qotchedy otaiiin chcthy shedy otedy qoty qotedy ol okedy otedy ram
f84r	f84r.26	P	B	2	B	M	0	1	qotol shy oty dar shcthy schdy qokeedy olkey
f84r	f84r.27	P	B	2	B	M	1	0	palchd @146;chedy shcthy olky dar opalkaiin o qofchedy or aiiin ofoly oroly
f84r	f84r.28	P	B	2	B	M	0	0	sar ol olaiin y qol y qor or ckhedy chkedy okain shedy qokolchedy olain
f84r	f84r.29	P	B	2	B	M	0	0	qokeedy okeey dar olchedy qsolkeedy rar checkhy otar chedy olchcthy lor
f84r	f84r.30	P	B	2	B	M	0	0	dchdy qokedy ol chckhy olchdy sar or ykeedy chetey rain shedy shekam
f84r	f84r.31	P	B	2	B	M	0	0	ykchdar or arar shedy qokal daiin shedy olkedy qokedy qoky chedy daiin
f84r	f84r.32	P	B	2	B	M	0	0	qotar ytedy tedy dar olkedy qotedy shckhy chtol tedy dar or oly
f84r	f84r.33	P	B	2	B	M	0	0	shol tchdy tedy ykain shey cheol y tedy ol kedy okedar ol keed ol ary
f84r	f84r.34	P	B	2	B	M	0	0	dsheyteey sor ol shedy daraldy otedaiin shckhchy chckhy daiin aryly
f84r	f84r.35	P	B	2	B	M	0	1	qokal daiin dain otey cheor air shckhy or air oro
f84r	f84r.36	P	B	2	B	M	1	0	shey dar shey dain aiin shedy orol ykar okedy qoky chedy okedar chey alol
f84r	f84r.37	P	B	2	B	M	0	0	qoteedy qokol otedy shedy qokeedy dal ol dam
f84r	f84r.38	P	B	2	B	M	0	0	s or olchdy lshedy qokchy dol otedy ytchor olky
f84r	f84r.39	P	B	2	B	M	0	0	dshedy sheedy qokedy chedy teedy qokeedy
f84r	f84r.40	P	B	2	B	M	0	0	qokeedy dkedy olshedy qokal shckhy olkeedy
f84r	f84r.41	P	B	2	B	M	0	0	dsheedy oteedy qotar chekar orshedy saiin
f84r	f84r.42	P	B	2	B	M	0	0	okaiin otchdy qokain shedy qokeey qotedy
f84r	f84r.43	P	B	2	B	M	0	0	qokain otchedy skeey rcheky dal okeedy
f84r	f84r.44	P	B	2	B	M	0	0	ykedy qotedy chcthy ol chcthy dar ar ory
f84r	f84r.45	P	B	2	B	M	0	0	yteolchedy qokor shekedy okedy y dam
f84r	f84r.46	P	B	2	B	M	0	1	dchedy qokedy ar oror okedy okedy
f84r	f84r.47	L	B	2	B	M	0	0	otaly
f84v	f84v.1	P	B	2	B	M	1	0	otdy dar chdy dar oram
f84v	f84v.2	P	B	2	B	M	0	1	soiin okeeey sol okaly
f84v	f84v.3	P	B	2	B	M	1	0	kor shedy otedy qotedy otedar cfhdarol
f84v	f84v.4	P	B	2	B	M	0	0	oteey qoteey okey chetain sheeky daiin al
f84v	f84v.5	P	B	2	B	M	0	0	qokeey oteedy shedy qokeed or okeedy ry
f84v	f84v.6	P	B	2	B	M	0	1	ykeedy qoeedy olkeey sheky qokeey
f84v	f84v.7	P	B	2	B	M	1	0	poiin ol kedy okedy qoky okchdy qokey
f84v	f84v.8	P	B	2	B	M	0	0	qokedy okedy qokeedy okeedy shedy qoky
f84v	f84v.9	P	B	2	B	M	0	0	eol qolchey okeedy saiin okeedy chkeedy
f84v	f84v.10	P	B	2	B	M	0	0	qoteed otedy sheedy qokeedy qoeedy okeedy dam
f84v	f84v.11	P	B	2	B	M	0	0	edy qoeedy ol cheey daiin chckhedy dain dy daiin
f84v	f84v.12	P	B	2	B	M	0	0	qokees qokedy otedy shedy qokedy dol olkeedy dol teedam
f84v	f84v.13	P	B	2	B	M	0	0	shedol chedy okedy otal chckhedy qotedy dokedy dol lkeey qokydy
f84v	f84v.14	P	B	2	B	M	0	0	dshey olkeey dol ol otedy okedy okedy qokedy dal dar ol chedy sain
f84v	f84v.15	P	B	2	B	M	0	0	qokshedy qokeed y daiin checthy okal ol kedy chedy dolkedy okedam
